customer_id,name,age,region,plan,signup_date,support_tickets,nps_score,churned
C01410,Josué Câmara,54,Centro-Oeste,Pro,2022-05-17,0,1,1
C01411,Sra. Luana Cardoso,20,Sudeste,Enterprise,2021-01-25,4,4,1
C01412,Matheus Montenegro,68,Centro-Oeste,Enterprise,2021-10-15,2,0,0
C01413,Lorena Cavalcante,50,Centro-Oeste,Pro,2021-12-04,2,3,1
C01414,Augusto da Rosa,45,Sul,Basic,2023-11-27,1,7,0
C01415,Rafael Siqueira,64,Sul,Enterprise,2021-05-17,4,0,0
C01416,Valentina Fernandes,25,Sul,Pro,2022-05-23,1,4,1
C01417,Catarina Fernandes,51,Nordeste,Enterprise,2021-08-15,1,3,1
C01418,Maria Alice Sá,52,Centro-Oeste,Pro,2021-11-16,3,5,0
C01419,Enzo Guerra,49,Norte,Basic,2023-07-05,2,6,0
C01420,Ian Câmara,41,Sudeste,Basic,2021-03-27,2,8,0
C01421,Srta. Hadassa Siqueira,31,Nordeste,Pro,2023-07-15,1,0,0
C01422,Thiago Cavalcante,49,Norte,Pro,2021-02-22,2,10,0
C01423,Luiz Otávio Silva,63,Centro-Oeste,Basic,2023-05-10,2,9,1
C01424,Ana Carolina Garcia,60,Sul,Pro,2023-05-17,1,3,0
C01425,Jade Vargas,33,Centro-Oeste,Basic,2022-03-09,2,5,0
C01426,Ana Julia Peixoto,21,Sudeste,Pro,2023-09-26,1,9,0
C01427,Cauê Rezende,69,Nordeste,Basic,2021-04-10,3,6,0
C01428,Benicio Sales,54,Nordeste,Basic,2023-09-17,0,6,0
C01429,Oliver Macedo,38,Sudeste,Basic,2022-08-22,1,7,0
C01430,Camila Novaes,31,Norte,Basic,2022-02-07,2,9,0
C01431,Renan Sampaio,48,Norte,Basic,2022-01-31,3,7,0
C01432,Gustavo Sales,65,Nordeste,Basic,2022-02-19,3,7,0
C01433,Alexia da Rosa,35,Nordeste,Basic,2023-07-28,0,7,0
C01434,Beatriz Ribeiro,24,Sul,Enterprise,2022-11-08,1,7,0
C01435,Júlia Pinto,27,Norte,Enterprise,2022-04-08,2,5,0
C01436,Cecilia Leão,24,Sudeste,Basic,2022-06-25,0,8,1
C01437,Thomas Silveira,50,Norte,Enterprise,2021-03-25,2,2,0
C01438,Bárbara da Paz,40,Sul,Basic,2021-09-28,3,5,0
C01439,Cauê Monteiro,38,Nordeste,Pro,2021-09-01,2,4,0
C01440,Guilherme Vasconcelos,36,Nordeste,Pro,2022-01-23,4,7,0
C01441,Vicente Costa,65,Sul,Basic,2021-08-02,2,3,0
C01442,Dr. Juan Castro,36,Sudeste,Basic,2023-03-29,2,3,0
C01443,Yan Monteiro,53,Nordeste,Basic,2021-02-28,0,9,0
C01444,Rodrigo Farias,46,Centro-Oeste,Basic,2023-06-02,0,10,0
C01445,Alexandre Albuquerque,35,Nordeste,Pro,2023-04-23,2,9,0
C01446,Aurora Camargo,19,Centro-Oeste,Basic,2023-07-13,1,4,0
C01447,Sabrina Cassiano,18,Sul,Basic,2021-05-03,1,10,1
C01448,Thomas Barbosa,64,Sul,Basic,2022-03-15,3,5,0
C01449,Dra. Beatriz da Cunha,22,Nordeste,Basic,2023-10-19,2,10,0
C01450,Isabel Marques,37,Norte,Pro,2022-07-16,4,3,0
C01451,João Martins,28,Centro-Oeste,Basic,2021-04-28,3,1,1
C01452,Carlos Eduardo Cavalcanti,59,Sudeste,Enterprise,2023-06-24,2,1,0
C01453,João Vitor Fonseca,19,Nordeste,Basic,2022-01-30,1,2,0
C01454,Luara Lima,20,Sudeste,Basic,2023-05-26,1,1,0
C01455,Srta. Aylla Teixeira,40,Nordeste,Pro,2023-07-24,2,0,0
C01456,Anthony Carvalho,29,Norte,Basic,2023-08-10,5,7,1
C01457,Eloá Farias,37,Norte,Pro,2021-03-16,4,4,1
C01458,Dr. João Felipe Siqueira,22,Norte,Pro,2021-10-22,1,9,0
C01459,Marcelo Fernandes,54,Norte,Basic,2021-01-21,0,0,0
C01460,Danilo Guerra,55,Sul,Basic,2023-11-05,0,8,0
C01461,Mirella da Mata,47,Sul,Basic,2022-07-14,5,7,0
C01462,Pietra Leão,26,Centro-Oeste,Basic,2022-01-07,4,3,0
C01463,Eloah Camargo,51,Sudeste,Basic,2023-03-29,2,7,0
C01464,Bento Castro,61,Nordeste,Basic,2023-12-29,2,9,0
C01465,Oliver Pastor,52,Nordeste,Basic,2023-04-26,4,6,1
C01466,Maysa Cirino,69,Sul,Pro,2022-06-05,3,10,0
C01467,Maria Helena Vasconcelos,39,Nordeste,Pro,2022-01-06,6,10,1
C01468,Sr. Davi Lucca Mendes,61,Sul,Pro,2021-04-11,0,6,1
C01469,Brenda Jesus,41,Centro-Oeste,Basic,2022-10-23,3,0,0
C01470,Ana Clara Azevedo,34,Sudeste,Basic,2023-08-26,1,5,0
C01471,Levi Albuquerque,27,Centro-Oeste,Enterprise,2021-08-31,1,3,1
C01472,Dra. Valentina Vargas,47,Norte,Pro,2023-01-23,1,9,1
C01473,Dra. Heloisa Rios,63,Norte,Enterprise,2022-05-27,5,9,0
C01474,Sr. Pedro Ribeiro,40,Norte,Basic,2023-04-29,6,9,0
C01475,Srta. Rafaela Ferreira,49,Centro-Oeste,Pro,2022-07-09,1,10,0
C01476,Maria Isis Cassiano,34,Nordeste,Pro,2021-08-14,2,1,1
C01477,Ana Júlia Albuquerque,67,Sudeste,Basic,2021-08-02,0,9,1
C01478,Eduarda Montenegro,68,Norte,Basic,2022-12-19,0,6,1
C01479,Sabrina Cavalcante,34,Norte,Pro,2021-03-08,4,8,1
C01480,Samuel Duarte,31,Norte,Basic,2022-01-31,2,4,0
C01481,Lucas da Mota,26,Sudeste,Basic,2022-09-04,1,7,0
C01482,Thiago Câmara,57,Norte,Pro,2023-11-02,2,4,0
C01483,Maria Flor Guerra,19,Sudeste,Enterprise,2023-02-09,0,6,0
C01484,Bruno Marques,62,Norte,Basic,2022-02-11,0,6,0
C01485,Melissa Borges,42,Centro-Oeste,Basic,2023-07-14,2,8,1
C01486,Melissa Dias,56,Centro-Oeste,Basic,2022-10-09,2,2,1
C01487,Theo Souza,26,Sudeste,Pro,2021-08-10,0,0,0
C01488,Allana Caldeira,39,Centro-Oeste,Basic,2022-10-16,2,1,0
C01489,Maria Sophia Andrade,60,Sudeste,Enterprise,2022-03-04,1,5,0
C01490,Agatha Borges,63,Centro-Oeste,Basic,2023-09-04,3,9,0
C01491,Liz Moraes,21,Centro-Oeste,Basic,2023-10-03,4,9,0
C01492,Gabrielly Rezende,43,Sudeste,Pro,2022-01-06,4,8,0
C01493,Mirella Fernandes,46,Nordeste,Pro,2023-04-30,2,2,1
C01494,Sr. Henry Gabriel Marques,62,Centro-Oeste,Basic,2023-05-06,4,9,0
C01495,Dr. Luiz Otávio Silva,51,Norte,Basic,2021-08-17,4,1,0
C01496,Bruna Brito,40,Nordeste,Enterprise,2021-10-07,2,10,0
C01497,Hellena Abreu,54,Sudeste,Basic,2023-12-07,2,0,0
C01498,Dr. João Vitor Novaes,28,Nordeste,Enterprise,2023-09-02,0,1,0
C01499,Maria Fernanda Sampaio,23,Sul,Basic,2023-01-28,4,2,0
C01500,Augusto Cavalcante,35,Sul,Pro,2023-11-14,3,6,1
C01501,Cecilia Silva,38,Centro-Oeste,Pro,2021-11-17,2,1,0
C01502,Dra. Maria Luísa Caldeira,59,Centro-Oeste,Basic,2021-10-01,3,4,1
C01503,Gael Henrique Correia,53,Norte,Enterprise,2022-07-10,3,1,0
C01504,Matteo Cunha,58,Nordeste,Basic,2023-04-24,2,6,0
C01505,Esther Silva,55,Sul,Basic,2022-10-30,6,9,0
C01506,Sr. Oliver Aparecida,51,Centro-Oeste,Pro,2023-09-27,1,7,1
C01507,Camila Vargas,34,Nordeste,Basic,2022-01-15,2,7,0
C01508,Natália Ribeiro,54,Centro-Oeste,Pro,2022-12-12,2,7,0
C01509,Sofia Carvalho,42,Centro-Oeste,Basic,2023-01-16,2,9,0
C01510,Alana Moura,55,Sul,Basic,2022-11-06,3,8,0
C01511,Srta. Marina Pacheco,29,Sul,Basic,2021-04-26,2,0,1
C01512,Sophia Vasconcelos,40,Centro-Oeste,Basic,2022-08-28,3,0,0
C01513,Erick Siqueira,59,Sudeste,Basic,2023-12-02,1,9,0
C01514,Cauã Gomes,39,Centro-Oeste,Pro,2022-01-14,1,1,0
C01515,Luna Montenegro,38,Centro-Oeste,Enterprise,2022-04-11,0,10,1
C01516,Mariah Pereira,44,Norte,Pro,2021-10-07,6,5,0
C01517,Srta. Kamilly Gonçalves,48,Norte,Basic,2022-09-10,2,0,0
C01518,Dr. Rael Carvalho,23,Norte,Basic,2021-04-28,6,4,0
C01519,Noah Pereira,44,Sudeste,Basic,2021-11-05,2,4,1
C01520,Dra. Sophie da Rosa,57,Sudeste,Basic,2021-04-10,1,3,0
C01521,Dra. Luara Silva,51,Centro-Oeste,Pro,2021-09-18,1,10,0
C01522,Dra. Helena Costa,29,Norte,Basic,2023-09-20,0,4,1
C01523,João Vitor Rodrigues,62,Sudeste,Basic,2021-10-13,2,0,0
C01524,Sr. Felipe Montenegro,24,Sul,Enterprise,2021-11-24,2,10,0
C01525,Luna Santos,27,Centro-Oeste,Basic,2021-03-04,5,10,0
C01526,Luiz Gustavo Novais,62,Nordeste,Basic,2022-11-18,1,5,0
C01527,Maria Vitória Rocha,34,Centro-Oeste,Basic,2023-01-08,1,6,0
C01528,Dra. Laura Lima,43,Nordeste,Basic,2023-10-28,2,7,1
C01529,Vicente Caldeira,38,Norte,Enterprise,2022-10-01,2,1,0
C01530,Mateus Casa Grande,45,Nordeste,Basic,2023-07-25,2,6,0
C01531,Benjamin Costa,63,Norte,Basic,2022-04-21,0,5,1
C01532,Enrico da Paz,19,Sul,Basic,2021-02-22,3,8,1
C01533,Isis Casa Grande,60,Nordeste,Basic,2023-01-24,3,7,0
C01534,Juan Costela,18,Centro-Oeste,Basic,2022-05-01,3,10,0
C01535,Ana Beatriz Fogaça,68,Norte,Pro,2022-02-13,1,3,0
C01536,Bella Pimenta,53,Centro-Oeste,Pro,2023-10-28,3,8,0
C01537,Heloisa Souza,68,Sudeste,Pro,2022-10-30,1,0,0
C01538,Maria Julia da Costa,43,Norte,Basic,2023-04-15,2,10,0
C01539,Laura Sales,46,Nordeste,Pro,2023-05-26,2,5,0
C01540,Ana Julia Garcia,38,Norte,Pro,2022-01-02,1,7,0
C01541,Maria Vitória Viana,28,Centro-Oeste,Basic,2023-09-29,5,10,0
C01542,Luara Novaes,57,Sul,Pro,2021-09-07,1,10,0
C01543,Anthony Gabriel Souza,28,Norte,Basic,2022-01-15,2,3,0
C01544,Guilherme Pinto,53,Nordeste,Basic,2023-05-22,1,1,0
C01545,Heloisa Porto,66,Sudeste,Pro,2023-04-15,4,10,0
C01546,Dra. Maria Eduarda Sá,56,Sul,Basic,2023-02-14,2,1,0
C01547,Ísis Sousa,57,Sudeste,Pro,2023-07-08,1,9,0
C01548,Fernanda Vasconcelos,52,Norte,Basic,2022-03-31,1,0,1
C01549,Srta. Laís Machado,51,Centro-Oeste,Enterprise,2022-01-01,1,4,0
C01550,Breno Cirino,64,Centro-Oeste,Enterprise,2022-02-07,3,5,0
C01551,Théo Campos,41,Nordeste,Enterprise,2021-02-27,1,3,0
C01552,Ana Cecília Lima,39,Centro-Oeste,Basic,2022-06-05,1,3,0
C01553,João Cardoso,22,Sul,Basic,2021-07-29,3,4,0
C01554,José Miguel Abreu,50,Centro-Oeste,Basic,2023-12-01,3,4,0
C01555,Dr. Eduardo Aparecida,53,Nordeste,Basic,2023-03-27,2,8,0
C01556,Lorenzo Peixoto,64,Norte,Basic,2021-06-22,0,7,0
C01557,Kevin Mendonça,37,Norte,Pro,2021-08-22,1,8,1
C01558,Maria Alice Barbosa,36,Centro-Oeste,Pro,2023-03-04,2,2,0
C01559,Sra. Valentina Câmara,52,Sudeste,Enterprise,2023-03-04,1,2,0
C01560,Vicente Azevedo,69,Norte,Basic,2023-11-29,0,0,0
C01561,Eduarda Leão,60,Centro-Oeste,Basic,2021-04-29,0,9,1
C01562,Zoe Guerra,34,Nordeste,Basic,2021-12-01,0,5,1
C01563,Luiz Fernando Câmara,62,Centro-Oeste,Enterprise,2021-11-20,2,3,0
C01564,Lucas Farias,60,Norte,Pro,2023-10-08,0,10,0
C01565,Dr. Henrique Sá,51,Nordeste,Pro,2021-10-11,0,7,0
C01566,Vitória Melo,26,Centro-Oeste,Enterprise,2021-08-01,5,1,0
C01567,Alexia Camargo,43,Sul,Pro,2023-07-18,3,10,0
C01568,Manuella Machado,19,Nordeste,Basic,2023-01-22,1,1,0
C01569,Joaquim Aparecida,26,Sul,Basic,2021-12-05,0,6,1
C01570,Luna Garcia,26,Sudeste,Pro,2023-11-12,2,4,0
C01571,Matheus da Cunha,57,Nordeste,Basic,2021-04-15,0,0,1
C01572,Larissa Alves,34,Sul,Basic,2023-02-09,1,6,0
C01573,Maria Fernanda Moraes,18,Norte,Enterprise,2022-12-17,1,6,0
C01574,Melissa Mendonça,42,Norte,Enterprise,2023-02-02,2,9,0
C01575,Juan Rezende,60,Sudeste,Pro,2022-01-14,2,5,0
C01576,Lorenzo Moraes,57,Nordeste,Pro,2022-12-14,3,3,0
C01577,Calebe Cavalcante,59,Nordeste,Pro,2021-08-13,2,7,0
C01578,Yasmin Abreu,42,Nordeste,Basic,2023-01-08,2,10,1
C01579,Ana Luiza Costela,56,Sudeste,Basic,2021-08-24,2,1,0
C01580,Hadassa Rodrigues,52,Nordeste,Pro,2021-07-02,0,1,0
C01581,Bella Costela,20,Norte,Pro,2022-12-13,2,1,0
C01582,Maya Ramos,67,Sul,Basic,2022-03-20,0,2,1
C01583,Eduardo Alves,54,Norte,Enterprise,2022-09-15,0,5,0
C01584,Luísa Andrade,61,Norte,Basic,2023-10-27,4,0,0
C01585,Brayan Aragão,61,Sul,Basic,2023-01-19,2,10,0
C01586,José Novais,68,Norte,Pro,2021-06-04,3,1,0
C01587,Ian da Luz,47,Sudeste,Basic,2021-09-14,4,9,1
C01588,Maria Julia Machado,55,Sul,Basic,2021-08-23,4,1,0
C01589,Maria Luiza Lopes,51,Norte,Basic,2022-05-15,1,0,0
C01590,Sr. Mathias Rocha,29,Centro-Oeste,Pro,2021-10-16,3,2,0
C01591,Vitor Abreu,36,Norte,Basic,2022-05-25,1,9,0
C01592,Ana Luiza Sá,54,Sudeste,Pro,2022-12-10,3,6,0
C01593,Dra. Ana Clara Sampaio,61,Nordeste,Pro,2023-02-24,1,0,0
C01594,Luiz Henrique Montenegro,66,Norte,Basic,2023-06-13,2,6,0
C01595,João Vitor Viana,34,Nordeste,Enterprise,2023-02-15,3,4,0
C01596,Liz Pereira,27,Centro-Oeste,Basic,2021-10-25,1,8,0
C01597,João Miguel Teixeira,66,Norte,Enterprise,2021-05-17,4,1,0
C01598,Maria Helena Gonçalves,64,Sul,Pro,2022-01-11,2,0,0
C01599,Ana Melo,29,Nordeste,Enterprise,2021-03-28,0,8,0
C01600,Vitor Câmara,33,Centro-Oeste,Basic,2022-03-13,1,7,1
C01601,Matteo Vieira,41,Sul,Basic,2023-02-03,0,9,0
C01602,Laís Porto,36,Sul,Basic,2022-12-03,1,5,0
C01603,Kaique Rocha,25,Sul,Basic,2023-07-31,4,4,0
C01604,Dra. Maria Fernanda Albuquerque,48,Sul,Pro,2021-06-01,2,7,1
C01605,Cecília Campos,38,Norte,Basic,2023-10-29,2,7,1
C01606,André Oliveira,34,Norte,Pro,2023-03-18,1,4,0
C01607,Maria Júlia Nascimento,40,Norte,Basic,2021-08-23,1,6,0
C01608,Antonella das Neves,54,Centro-Oeste,Basic,2022-11-06,4,0,0
C01609,Luiz Felipe Cunha,33,Centro-Oeste,Pro,2022-07-15,4,3,0
C01610,Sophie Casa Grande,23,Centro-Oeste,Basic,2021-02-07,1,1,0
C01611,Francisco Câmara,25,Sudeste,Pro,2023-04-02,4,9,0
C01612,Isis Correia,42,Centro-Oeste,Pro,2022-02-25,0,2,1
C01613,Fernando Rios,35,Norte,Pro,2021-12-14,2,0,0
C01614,Ana Júlia Sá,42,Norte,Basic,2023-01-18,0,10,0
C01615,Nicole Ramos,29,Sudeste,Pro,2021-09-30,2,10,0
C01616,Ana Sophia da Rocha,32,Sudeste,Enterprise,2021-11-04,1,1,0
C01617,Ana Lívia da Cunha,43,Centro-Oeste,Pro,2023-09-03,3,0,1
C01618,Gael Henrique Silveira,58,Nordeste,Basic,2023-01-03,3,7,0
C01619,Raquel Farias,62,Sudeste,Pro,2023-10-30,0,3,0
C01620,Sr. Isaac Brito,43,Sul,Pro,2022-03-20,2,2,0
C01621,Bernardo Correia,64,Norte,Pro,2022-02-09,0,0,0
C01622,Dr. Rael Farias,49,Sul,Basic,2023-05-03,2,1,0
C01623,Lorena Sales,27,Norte,Basic,2023-02-17,1,2,1
C01624,Daniela Nunes,33,Norte,Pro,2021-04-25,3,2,0
C01625,Maria Clara Dias,24,Sudeste,Basic,2021-03-06,2,5,0
C01626,Eloá Abreu,34,Sudeste,Pro,2023-04-05,1,9,1
C01627,Sr. Henry Silva,40,Sul,Basic,2021-08-27,2,7,0
C01628,Dra. Maya da Mota,43,Norte,Pro,2021-10-29,3,5,0
C01629,Sr. Lucas Mendes,38,Sul,Basic,2023-08-27,3,1,0
C01630,Melissa Fogaça,39,Nordeste,Basic,2022-01-04,0,1,0
C01631,Ryan Novaes,24,Sul,Enterprise,2021-08-21,1,6,1
C01632,Erick Ramos,31,Centro-Oeste,Enterprise,2021-07-14,4,0,0
C01633,Anna Liz da Mota,32,Sul,Pro,2023-06-26,3,0,0
C01634,Vitor Gabriel Costa,24,Centro-Oeste,Basic,2023-11-02,1,6,0
C01635,Breno Siqueira,26,Centro-Oeste,Pro,2023-07-10,0,8,0
C01636,Antony Montenegro,68,Centro-Oeste,Pro,2022-11-20,4,4,0
C01637,Ana Pacheco,65,Nordeste,Pro,2021-06-26,1,10,0
C01638,Maria Luiza Vargas,25,Sul,Basic,2021-08-05,3,0,1
C01639,Hadassa Andrade,67,Sul,Pro,2023-11-01,1,4,0
C01640,Joana Nogueira,40,Nordeste,Pro,2022-09-22,2,10,0
C01641,Olivia Rezende,46,Norte,Enterprise,2021-06-13,4,0,0
C01642,Luiz Otávio Gonçalves,35,Sudeste,Basic,2021-02-22,1,9,0
C01643,João Vitor Carvalho,48,Sul,Pro,2021-08-06,4,8,0
C01644,Sarah Moraes,47,Sudeste,Pro,2023-09-26,2,3,0
C01645,Miguel Fonseca,69,Nordeste,Basic,2023-04-04,3,8,0
C01646,Alexia Ribeiro,56,Norte,Basic,2022-01-20,4,1,0
C01647,Enzo Sá,52,Norte,Basic,2021-02-25,5,6,0
C01648,Cecilia Machado,35,Norte,Basic,2021-04-28,1,1,0
C01649,Felipe Nunes,59,Nordeste,Basic,2023-06-19,2,3,0
C01650,Clara Sousa,56,Centro-Oeste,Pro,2023-03-09,3,5,1
C01651,Sra. Maria Alice Aparecida,34,Centro-Oeste,Pro,2023-02-19,0,1,0
C01652,Ryan da Conceição,31,Sudeste,Pro,2023-10-13,1,1,1
C01653,João Freitas,48,Centro-Oeste,Enterprise,2023-03-14,2,1,0
C01654,Asafe Rios,41,Centro-Oeste,Basic,2023-04-25,0,2,1
C01655,Valentim Vieira,52,Norte,Basic,2023-05-05,2,4,0
C01656,Dr. Ravy Marques,61,Norte,Pro,2022-12-09,4,8,0
C01657,Asafe Rezende,62,Sudeste,Basic,2021-01-22,3,5,1
C01658,Sr. Vicente Porto,51,Sul,Basic,2023-04-23,2,8,0
C01659,João Pacheco,20,Sudeste,Basic,2021-07-11,4,9,0
C01660,Emanuella Garcia,54,Sudeste,Basic,2023-10-16,3,4,1
C01661,Maria Flor Fonseca,60,Nordeste,Pro,2022-01-31,0,10,0
C01662,Ana Vitória Moreira,57,Nordeste,Basic,2023-10-28,2,5,0
C01663,Marcos Vinicius Câmara,43,Sudeste,Basic,2022-10-02,5,9,0
C01664,Maria Luiza Fogaça,40,Sudeste,Basic,2023-10-16,1,7,0
C01665,Dr. Rodrigo Pereira,61,Sudeste,Pro,2022-07-21,2,2,0
C01666,Theodoro Carvalho,56,Centro-Oeste,Basic,2021-08-19,2,1,1
C01667,Eloah da Conceição,32,Nordeste,Pro,2023-05-24,2,2,0
C01668,Théo Ramos,66,Sudeste,Basic,2022-07-28,1,8,0
C01669,Heitor Cassiano,21,Norte,Basic,2021-08-28,2,5,0
C01670,Emanuel Fonseca,46,Norte,Pro,2021-03-31,0,9,1
C01671,Bárbara Ribeiro,39,Centro-Oeste,Basic,2021-08-20,0,3,0
C01672,Oliver Farias,42,Centro-Oeste,Basic,2022-04-02,0,9,1
C01673,Srta. Rafaela Rocha,30,Sul,Basic,2021-08-21,2,2,0
C01674,Pietra Costela,35,Sul,Enterprise,2021-12-20,5,1,0
C01675,Elisa Ramos,50,Sul,Basic,2023-10-02,3,3,0
C01676,Alícia da Cruz,33,Centro-Oeste,Pro,2022-03-15,4,8,0
C01677,Davi Lucas Oliveira,62,Centro-Oeste,Basic,2021-12-11,1,3,0
C01678,Elisa Carvalho,59,Centro-Oeste,Basic,2022-10-26,2,4,0
C01679,Sophie Aparecida,61,Norte,Basic,2022-10-19,3,7,0
C01680,Clara Araújo,19,Centro-Oeste,Enterprise,2021-05-10,2,1,0
C01681,José Pedro Cirino,52,Norte,Basic,2021-05-21,3,10,0
C01682,Maria Luiza Peixoto,59,Sul,Basic,2022-02-19,5,2,0
C01683,Allana Silveira,51,Sul,Basic,2022-09-18,3,5,0
C01684,Dra. Larissa Barros,47,Sul,Basic,2021-10-11,1,6,0
C01685,Pietro Pereira,30,Sudeste,Basic,2021-08-11,2,3,0
C01686,Rafaela Cavalcante,30,Sudeste,Pro,2023-01-14,1,0,1
C01687,Noah Peixoto,35,Nordeste,Basic,2022-04-08,2,6,0
C01688,Fernando Pinto,49,Nordeste,Basic,2021-12-23,1,8,0
C01689,Sophia da Luz,49,Nordeste,Pro,2023-11-13,2,0,0
C01690,Luigi Marques,52,Sudeste,Basic,2023-05-09,1,0,0
C01691,Ana Lívia da Conceição,56,Sudeste,Basic,2022-10-27,3,0,0
C01692,Maria Isis Cardoso,63,Nordeste,Basic,2023-10-12,3,9,0
C01693,Antony Costa,69,Nordeste,Pro,2021-03-26,3,6,0
C01694,Sofia Rodrigues,46,Centro-Oeste,Basic,2022-09-13,0,10,1
C01695,Clarice Pereira,66,Nordeste,Basic,2023-11-21,0,8,0
C01696,Felipe Melo,46,Centro-Oeste,Basic,2021-08-28,1,2,0
C01697,Ana Carolina Viana,61,Norte,Pro,2021-12-29,1,7,0
C01698,Sarah Sá,33,Sudeste,Basic,2023-04-02,4,8,0
C01699,Caleb Mendes,61,Nordeste,Pro,2022-10-30,1,2,0
C01700,Caroline Pereira,64,Sudeste,Pro,2021-04-09,2,2,0
C01701,Agatha Vasconcelos,27,Sudeste,Pro,2021-02-16,1,0,1
C01702,Marina Moreira,47,Sudeste,Basic,2023-04-19,2,1,0
C01703,Maria Eduarda Aparecida,42,Norte,Basic,2022-02-26,0,6,1
C01704,Dra. Mariane da Conceição,56,Sul,Basic,2021-03-03,4,2,0
C01705,Maria Helena Ferreira,37,Nordeste,Basic,2023-10-07,2,6,0
C01706,Beatriz Lima,22,Sul,Basic,2022-08-21,0,4,1
C01707,José Miguel Mendes,18,Sul,Pro,2022-01-27,2,9,0
C01708,Bryan da Paz,47,Sul,Basic,2023-09-04,3,7,0
C01709,Ísis Jesus,66,Sudeste,Basic,2023-12-12,2,4,1
C01710,Gabriel Abreu,20,Centro-Oeste,Pro,2022-08-26,2,2,0
C01711,Dra. Alana Oliveira,62,Sudeste,Pro,2021-12-03,2,8,0
C01712,Bárbara Moreira,31,Sudeste,Basic,2023-03-21,0,6,1
C01713,Marcos Vinicius Rezende,47,Sul,Pro,2023-01-22,0,4,0
C01714,Levi Jesus,67,Sudeste,Basic,2023-05-31,1,6,0
C01715,Sr. Eduardo Lima,21,Sul,Pro,2022-09-27,3,10,0
C01716,Isis da Luz,35,Centro-Oeste,Pro,2021-09-11,4,9,0
C01717,Mariana Nunes,54,Nordeste,Pro,2021-01-20,2,8,0
C01718,Dr. Miguel Sá,42,Sul,Pro,2022-06-12,2,4,1
C01719,Noah Novaes,65,Centro-Oeste,Basic,2022-01-11,2,6,0
C01720,Rafaela Cavalcanti,18,Nordeste,Basic,2021-06-15,0,10,0
C01721,Dr. José das Neves,63,Norte,Pro,2023-05-11,0,8,1
C01722,Manuella Vasconcelos,32,Sul,Basic,2022-09-09,0,0,0
C01723,Sra. Cecilia Ribeiro,26,Sul,Enterprise,2022-09-04,0,3,0
C01724,Ian Machado,32,Norte,Basic,2022-05-18,1,0,0
C01725,Srta. Beatriz Cunha,66,Norte,Basic,2023-07-02,2,7,0
C01726,Maria Liz Viana,41,Sul,Basic,2021-03-20,3,2,1
C01727,Sr. Enrico Gomes,21,Norte,Basic,2022-08-08,6,1,0
C01728,Alana Borges,29,Sudeste,Pro,2022-11-19,3,3,0
C01729,Ravy Peixoto,54,Nordeste,Pro,2022-01-31,2,10,0
C01730,Aurora Azevedo,54,Nordeste,Pro,2022-02-06,2,2,0
C01731,Henry Freitas,60,Nordeste,Pro,2023-09-02,0,10,0
C01732,Arthur Miguel Silveira,23,Sudeste,Enterprise,2021-08-12,1,4,0
C01733,Maria Liz Pimenta,56,Norte,Pro,2022-06-02,2,7,0
C01734,Stephany da Paz,63,Centro-Oeste,Basic,2022-09-26,1,9,1
C01735,Dra. Ana Laura Vasconcelos,41,Norte,Pro,2021-08-24,1,7,0
C01736,Thales Macedo,28,Sul,Basic,2021-04-26,0,10,0
C01737,Guilherme Ribeiro,30,Nordeste,Basic,2021-08-14,0,6,1
C01738,Laura Correia,51,Norte,Pro,2021-08-18,3,7,0
C01739,Thomas Moreira,42,Centro-Oeste,Basic,2021-07-01,1,4,0
C01740,Srta. Eloá Rocha,24,Sul,Basic,2021-07-29,1,9,1
C01741,Luiz Miguel da Costa,69,Sudeste,Basic,2021-04-06,4,9,0
C01742,Agatha Castro,21,Sudeste,Basic,2023-06-13,3,10,0
C01743,João Guilherme Vasconcelos,25,Centro-Oeste,Enterprise,2023-01-26,2,10,0
C01744,Maria Rios,37,Sul,Basic,2022-02-19,5,5,1
C01745,Maria Luiza Pastor,46,Nordeste,Basic,2022-01-29,2,7,0
C01746,Valentim Albuquerque,68,Norte,Basic,2022-11-27,1,0,0
C01747,Dra. Ana Lívia Borges,62,Sul,Basic,2023-04-24,4,5,0
C01748,Larissa Silveira,63,Sudeste,Enterprise,2022-08-27,4,5,0
C01749,Marcela Ferreira,27,Centro-Oeste,Basic,2022-08-05,4,10,1
C01750,Henry Gabriel Pereira,60,Centro-Oeste,Pro,2021-05-13,3,4,0
C01751,Rafael Guerra,51,Norte,Pro,2023-03-02,1,3,0
C01752,Alana da Luz,43,Centro-Oeste,Enterprise,2022-10-11,3,0,0
C01753,Nicolas Montenegro,58,Centro-Oeste,Pro,2021-08-09,0,10,0
C01754,Brayan Montenegro,66,Sul,Pro,2023-09-03,0,9,1
C01755,Luigi Camargo,20,Nordeste,Basic,2023-12-06,4,10,0
C01756,Jade Nascimento,23,Norte,Basic,2023-02-27,5,7,0
C01757,Isis Sales,22,Sul,Basic,2022-11-22,2,5,0
C01758,Maria Flor Nunes,22,Nordeste,Enterprise,2021-02-08,1,2,0
C01759,Isabelly Sá,64,Sul,Basic,2022-11-21,1,2,0
C01760,Dr. Raul Pastor,40,Sul,Basic,2021-06-11,1,5,0
C01761,Rodrigo Camargo,66,Centro-Oeste,Basic,2021-06-10,3,6,1
C01762,Bernardo Garcia,26,Nordeste,Basic,2023-12-14,0,7,0
